error_model,detection_outcome,min_err,max_err,avg_err,diff_vals_count,relative_sum
FLIP_TWO_BITS,FALSE_NEGATIVE,7.57172102794356760569e-14,2.80175882494404504541e-12,1.43873801761174036073e-12,2,2.87747603522348072147e-12
FLIP_TWO_BITS,FALSE_NEGATIVE,2.27312613176877675869e-11,4.73060812744563463639e-10,2.47896037031125615613e-10,2,4.95792074062251231226e-10
FLIP_TWO_BITS,FALSE_NEGATIVE,1.16496119417774934846e-08,7.39488545509203731854e-07,3.75569078725490612669e-07,2,7.51138157450981225338e-07
FLIP_TWO_BITS,FALSE_NEGATIVE,2.41584530158434063196e-13,9.82200987209580489434e-11,4.92308416255582415033e-11,2,9.84616832511164830066e-11
FLIP_TWO_BITS,FALSE_NEGATIVE,7.54951656745106447488e-15,4.89164264649843971711e-13,2.48356890608647518093e-13,2,4.96713781217295036186e-13
FLIP_TWO_BITS,FALSE_NEGATIVE,6.88338275267597055063e-14,6.88338275267597055063e-14,6.88338275267597055063e-14,1,6.88338275267597055063e-14
FLIP_TWO_BITS,FALSE_NEGATIVE,6.43929354282590793446e-14,1.57196478056675914559e-12,8.18178857997509112465e-13,2,1.63635771599501822493e-12
FLIP_TWO_BITS,FALSE_NEGATIVE,1.41702205525007229880e-11,7.32119587176782715687e-10,3.73144903864641719338e-10,2,7.46289807729283438675e-10
FLIP_TWO_BITS,FALSE_NEGATIVE,1.50479628757693717489e-12,1.44118206257815018034e-09,7.21343429432863558759e-10,2,1.44268685886572711752e-09
FLIP_TWO_BITS,FALSE_NEGATIVE,2.06714397821272655165e-08,1.26056086124926025605e-07,7.33637629535266455605e-08,2,1.46727525907053291121e-07
FLIP_TWO_BITS,FALSE_NEGATIVE,4.91072707164974531224e-07,1.07304432266364102588e-05,5.61075796690069239503e-06,2,1.12215159338013847901e-05
FLIP_TWO_BITS,FALSE_NEGATIVE,7.81374964731185173150e-13,5.23421306297677801922e-11,2.65617527972494826827e-11,2,5.31235055944989653653e-11
FLIP_TWO_BITS,FALSE_NEGATIVE,2.66453525910037569702e-15,2.66453525910037569702e-15,2.66453525910037569702e-15,1,2.66453525910037569702e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,1.25830679209570917010e-10,1.60840503138359736113e-08,8.10494049652277226414e-09,2,1.62098809930455445283e-08
FLIP_TWO_BITS,FALSE_NEGATIVE,4.71322980644117706106e-11,4.74805750272366822173e-11,4.73064365458242264140e-11,2,9.46128730916484528279e-11
FLIP_TWO_BITS,FALSE_NEGATIVE,1.55152165559613308687e-08,1.28597012705178315173e-07,7.20561146305698230208e-08,2,1.44112229261139646042e-07
FLIP_TWO_BITS,FALSE_NEGATIVE,6.66133814775093924254e-16,6.66133814775093924254e-16,6.66133814775093924254e-16,2,1.33226762955018784851e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,2.49303255817068247779e-09,2.49303255817068247779e-09,2.49303255817068247779e-09,1,2.49303255817068247779e-09
FLIP_TWO_BITS,FALSE_NEGATIVE,2.22044604925031308085e-15,2.22044604925031308085e-15,2.22044604925031308085e-15,1,2.22044604925031308085e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,1.99040783854798064567e-12,1.83315362889402422297e-10,9.26528853639752014715e-11,2,1.85305770727950402943e-10
FLIP_TWO_BITS,FALSE_NEGATIVE,2.64233079860787256621e-14,2.64233079860787256621e-14,2.64233079860787256621e-14,1,2.64233079860787256621e-14
FLIP_TWO_BITS,FALSE_NEGATIVE,2.96038749070248741191e-11,2.83453128746558036255e-08,1.41874583747814142498e-08,2,2.83749167495628284996e-08
FLIP_TWO_BITS,FALSE_NEGATIVE,8.65973959207622101530e-15,2.48112641543229983654e-12,1.24489307751218802878e-12,2,2.48978615502437605755e-12
FLIP_TWO_BITS,FALSE_NEGATIVE,4.37294533917054195626e-10,9.91402293593068861810e-10,7.14348413755061528718e-10,2,1.42869682751012305744e-09
FLIP_TWO_BITS,FALSE_NEGATIVE,3.77475828372553223744e-15,4.99600361081320443191e-15,4.38538094726936833467e-15,2,8.77076189453873666935e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,2.96429547574916796293e-14,8.06280597842601309821e-11,4.03288513695088113309e-11,2,8.06577027390176226618e-11
FLIP_TWO_BITS,FALSE_NEGATIVE,5.76205749780456244480e-14,2.17104112465449361480e-12,1.11433084981626961962e-12,2,2.22866169963253923925e-12
FLIP_TWO_BITS,FALSE_NEGATIVE,1.07788356018545528059e-09,6.58912704953884542647e-07,3.29995294257034998964e-07,2,6.59990588514069997927e-07
FLIP_TWO_BITS,FALSE_NEGATIVE,8.88178419700125232339e-16,8.88178419700125232339e-16,8.88178419700125232339e-16,1,8.88178419700125232339e-16
FLIP_TWO_BITS,FALSE_NEGATIVE,1.06300417579419104186e-07,4.37716227263962309735e-07,2.72008322421690706960e-07,2,5.44016644843381413921e-07
FLIP_TWO_BITS,FALSE_NEGATIVE,1.11022302462515654042e-15,9.72555369571637129411e-14,4.91828799908944347408e-14,2,9.83657599817888694815e-14
FLIP_TWO_BITS,FALSE_NEGATIVE,1.38674707272912201006e-08,7.67749789853944264451e-07,3.90808630290617742276e-07,2,7.81617260581235484551e-07
FLIP_TWO_BITS,FALSE_NEGATIVE,4.10782519111307919957e-15,3.93907129137005540542e-13,1.99007477164059309871e-13,2,3.98014954328118619742e-13
FLIP_TWO_BITS,FALSE_NEGATIVE,2.13162820728030055761e-14,2.13162820728030055761e-14,2.13162820728030055761e-14,1,2.13162820728030055761e-14
FLIP_TWO_BITS,FALSE_NEGATIVE,6.88338275267597055063e-15,3.38170602631748806743e-11,1.69119718229637783224e-11,2,3.38239436459275566449e-11
FLIP_TWO_BITS,FALSE_NEGATIVE,1.33226762955018784851e-15,2.43582931602759344969e-13,1.22457599616154766409e-13,2,2.44915199232309532817e-13
FLIP_TWO_BITS,FALSE_NEGATIVE,1.13464793116690998431e-12,4.65689709017169661820e-11,2.38518094164419380832e-11,2,4.77036188328838761663e-11
FLIP_TWO_BITS,FALSE_NEGATIVE,2.22044604925031308085e-16,1.36113342819044191856e-13,6.81676937119846115820e-14,2,1.36335387423969223164e-13
FLIP_TWO_BITS,FALSE_NEGATIVE,1.98575329513062115439e-08,7.43725039553666533720e-07,3.81791286252486372632e-07,2,7.63582572504972745264e-07
FLIP_TWO_BITS,FALSE_NEGATIVE,2.23778440222588415054e-10,2.58301380284819970257e-10,2.41039910253704192655e-10,2,4.82079820507408385311e-10
FLIP_TWO_BITS,FALSE_NEGATIVE,3.21964677141295396723e-15,7.27973237246715143556e-13,3.65596442009064048762e-13,2,7.31192884018128097523e-13
FLIP_TWO_BITS,FALSE_NEGATIVE,3.18578496916188669275e-10,3.18578496916188669275e-10,3.18578496916188669275e-10,1,3.18578496916188669275e-10
FLIP_TWO_BITS,FALSE_NEGATIVE,9.99200722162640886381e-16,3.55271367880050092936e-15,2.27595720048157090787e-15,2,4.55191440096314181574e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,2.22044604925031308085e-16,5.55111512312578270212e-16,3.88578058618804789148e-16,2,7.77156117237609578297e-16
FLIP_TWO_BITS,FALSE_NEGATIVE,3.10862446895043831319e-15,3.10862446895043831319e-15,3.10862446895043831319e-15,1,3.10862446895043831319e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,2.22044604925031308085e-16,1.99840144432528177276e-15,1.11022302462515654042e-15,2,2.22044604925031308085e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,3.33066907387546962127e-15,3.33066907387546962127e-15,3.33066907387546962127e-15,1,3.33066907387546962127e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,3.33066907387546962127e-16,6.82343070934621209744e-13,3.41338068921004378353e-13,2,6.82676137842008756706e-13
FLIP_TWO_BITS,FALSE_NEGATIVE,1.11022302462515654042e-16,4.44089209850062616169e-15,2.27595720048157090787e-15,2,4.55191440096314181574e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,7.72903725465567958963e-08,1.28296853862952531244e-06,6.80129455588041054170e-07,2,1.36025891117608210834e-06
FLIP_TWO_BITS,FALSE_NEGATIVE,4.44089209850062616169e-16,4.44089209850062616169e-16,4.44089209850062616169e-16,1,4.44089209850062616169e-16
FLIP_TWO_BITS,FALSE_NEGATIVE,1.12137676921975071309e-09,1.12137676921975071309e-09,1.12137676921975071309e-09,1,1.12137676921975071309e-09
FLIP_TWO_BITS,FALSE_NEGATIVE,3.68162456076959188067e-09,4.79787037210854805380e-07,2.41734330885812198630e-07,2,4.83468661771624397261e-07
FLIP_TWO_BITS,FALSE_NEGATIVE,3.18381088160180070190e-09,1.91211420297321410544e-06,9.57649006927407953071e-07,2,1.91529801385481590614e-06
FLIP_TWO_BITS,FALSE_NEGATIVE,4.88498130835068877786e-15,5.38458166943200922105e-13,2.71671574125775805442e-13,2,5.43343148251551610883e-13
FLIP_TWO_BITS,FALSE_NEGATIVE,2.22044604925031308085e-16,1.99840144432528177276e-15,1.11022302462515654042e-15,2,2.22044604925031308085e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,1.44328993201270350255e-15,1.44328993201270350255e-15,1.44328993201270350255e-15,1,1.44328993201270350255e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,3.55271367880050092936e-15,4.21884749357559485361e-15,3.88578058618804789148e-15,2,7.77156117237609578297e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,2.20967688591144906241e-12,7.32551797000269289128e-11,3.77324282929691889876e-11,2,7.54648565859383779753e-11
FLIP_TWO_BITS,FALSE_NEGATIVE,1.33226762955018784851e-15,1.33226762955018784851e-15,1.33226762955018784851e-15,1,1.33226762955018784851e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,2.22044604925031308085e-16,9.76996261670137755573e-15,4.99600361081320443191e-15,2,9.99200722162640886381e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,2.22044604925031308085e-16,2.22044604925031308085e-15,1.22124532708767219447e-15,2,2.44249065417534438893e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,8.29987190087422277429e-11,3.26114690807344231871e-10,2.04556704908043229807e-10,2,4.09113409816086459614e-10
FLIP_TWO_BITS,FALSE_NEGATIVE,1.23789867245704954257e-13,1.98793204120306654659e-10,9.94584969937761798064e-11,2,1.98916993987552359613e-10
FLIP_TWO_BITS,FALSE_NEGATIVE,1.77635683940025046468e-15,6.10622663543836097233e-15,3.94129173741930571850e-15,2,7.88258347483861143701e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,7.04339697676914511248e-10,7.04339697676914511248e-10,7.04339697676914511248e-10,1,7.04339697676914511248e-10
FLIP_TWO_BITS,FALSE_NEGATIVE,5.66213742558829835616e-15,5.66213742558829835616e-15,5.66213742558829835616e-15,1,5.66213742558829835616e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,4.44089209850062616169e-16,8.54871728961370536126e-14,4.29656310529935581144e-14,2,8.59312621059871162288e-14
FLIP_TWO_BITS,FALSE_NEGATIVE,6.62347954261122140451e-12,8.91778872968984614999e-11,4.79006834197548414522e-11,2,9.58013668395096829045e-11
FLIP_TWO_BITS,FALSE_NEGATIVE,3.99680288865056354553e-15,2.55351295663786004297e-14,1.47659662275145819876e-14,2,2.95319324550291639753e-14
FLIP_TWO_BITS,FALSE_NEGATIVE,2.73114864057788508944e-14,2.73114864057788508944e-14,2.73114864057788508944e-14,1,2.73114864057788508944e-14
FLIP_TWO_BITS,FALSE_NEGATIVE,1.15463194561016280204e-14,1.15463194561016280204e-14,1.15463194561016280204e-14,1,1.15463194561016280204e-14
FLIP_TWO_BITS,FALSE_NEGATIVE,7.30614091448700264664e-09,8.10817380991757374886e-06,4.05773997541603037575e-06,2,8.11547995083206075151e-06
FLIP_TWO_BITS,FALSE_NEGATIVE,7.77156117237609578297e-15,2.45914399954472173704e-12,1.23345778035854891641e-12,2,2.46691556071709783282e-12
FLIP_TWO_BITS,FALSE_NEGATIVE,2.22044604925031308085e-16,1.99840144432528177276e-15,1.11022302462515654042e-15,2,2.22044604925031308085e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,4.10782519111307919957e-15,4.10782519111307919957e-15,4.10782519111307919957e-15,1,4.10782519111307919957e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,5.46312994842423904629e-11,5.46312994842423904629e-11,5.46312994842423904629e-11,1,5.46312994842423904629e-11
FLIP_TWO_BITS,FALSE_NEGATIVE,8.88178419700125232339e-16,3.86024545662166929105e-13,1.93456362040933527169e-13,2,3.86912724081867054338e-13
FLIP_TWO_BITS,FALSE_NEGATIVE,4.95550267487487872131e-11,4.85367301905625936342e-10,2.67461164327187361778e-10,2,5.34922328654374723556e-10
FLIP_TWO_BITS,FALSE_NEGATIVE,2.22044604925031308085e-16,1.10467190950203075772e-13,5.53446177775640535401e-14,2,1.10689235555128107080e-13
FLIP_TWO_BITS,FALSE_NEGATIVE,2.22044604925031308085e-16,1.11022302462515654042e-15,6.66133814775093924254e-16,2,1.33226762955018784851e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,5.18121101578117304598e-11,1.60775437407778554189e-09,8.29783242117798636173e-10,2,1.65956648423559727235e-09
FLIP_TWO_BITS,FALSE_NEGATIVE,6.09623462821673456347e-13,3.45492301434546789096e-10,1.73050962448684231276e-10,2,3.46101924897368462553e-10
FLIP_TWO_BITS,FALSE_NEGATIVE,4.66293670342565746978e-15,4.66293670342565746978e-15,4.66293670342565746978e-15,1,4.66293670342565746978e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,1.54718460265712565160e-11,2.17008633285331598017e-11,1.85863546775522081589e-11,2,3.71727093551044163178e-11
FLIP_TWO_BITS,FALSE_NEGATIVE,1.19596794689869057038e-08,8.36202660847717993420e-06,4.18699314397308341995e-06,2,8.37398628794616683990e-06
FLIP_TWO_BITS,FALSE_NEGATIVE,2.22044604925031308085e-16,1.88737914186276611872e-15,1.05471187339389871340e-15,2,2.10942374678779742680e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,2.22044604925031308085e-16,6.66133814775093924254e-16,4.44089209850062616169e-16,2,8.88178419700125232339e-16
FLIP_TWO_BITS,FALSE_NEGATIVE,8.19344592173365526833e-14,7.44493355853137472877e-12,3.76343400887435564073e-12,2,7.52686801774871128146e-12
FLIP_TWO_BITS,FALSE_NEGATIVE,3.24185123190545709804e-13,1.23309362720647186507e-10,6.18167739219188661082e-11,2,1.23633547843837732216e-10
FLIP_TWO_BITS,FALSE_NEGATIVE,1.53210777398271602578e-14,7.13784586992005642969e-12,3.57658347382994179497e-12,2,7.15316694765988358995e-12
FLIP_TWO_BITS,FALSE_NEGATIVE,2.22044604925031308085e-16,1.55431223447521915659e-15,8.88178419700125232339e-16,2,1.77635683940025046468e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,8.29665225410280982032e-11,1.10885840731711482476e-07,5.54844036271262552873e-08,2,1.10968807254252510575e-07
FLIP_TWO_BITS,FALSE_NEGATIVE,4.69806082925572354725e-10,4.43863125143550973917e-08,2.24280592986403348732e-08,2,4.48561185972806697464e-08
FLIP_TWO_BITS,FALSE_NEGATIVE,1.73426606409066152992e-10,2.02248695568840730630e-09,1.09795678104873672964e-09,2,2.19591356209747345929e-09
FLIP_TWO_BITS,FALSE_NEGATIVE,2.22044604925031308085e-16,8.88178419700125232339e-16,5.55111512312578270212e-16,2,1.11022302462515654042e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,2.22044604925031308085e-16,2.22044604925031308085e-16,2.22044604925031308085e-16,1,2.22044604925031308085e-16
FLIP_TWO_BITS,FALSE_NEGATIVE,3.10862446895043831319e-15,2.72831979231114019058e-10,1.36417543927791484748e-10,2,2.72835087855582969496e-10
FLIP_TWO_BITS,FALSE_NEGATIVE,6.66133814775093924254e-16,4.56856774633251916384e-13,2.28761454224013505154e-13,2,4.57522908448027010309e-13
FLIP_TWO_BITS,FALSE_NEGATIVE,1.53791273049819210428e-08,4.39810449170963124743e-08,2.96800861110391167585e-08,2,5.93601722220782335171e-08
FLIP_TWO_BITS,FALSE_NEGATIVE,2.47091236360574839637e-12,5.29407628846456645988e-11,2.77058376241257064976e-11,2,5.54116752482514129952e-11
FLIP_TWO_BITS,FALSE_NEGATIVE,6.77236045021345489658e-15,6.77236045021345489658e-15,6.77236045021345489658e-15,1,6.77236045021345489658e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,1.33226762955018784851e-14,1.33226762955018784851e-14,1.33226762955018784851e-14,1,1.33226762955018784851e-14
FLIP_TWO_BITS,FALSE_NEGATIVE,1.33226762955018784851e-14,1.33226762955018784851e-14,1.33226762955018784851e-14,1,1.33226762955018784851e-14
FLIP_TWO_BITS,FALSE_NEGATIVE,5.68189584271294734208e-09,1.02471351404176402866e-08,7.96451549156529381435e-09,2,1.59290309831305876287e-08
FLIP_TWO_BITS,FALSE_NEGATIVE,1.92712512614434672287e-12,1.92712512614434672287e-12,1.92712512614434672287e-12,1,1.92712512614434672287e-12
FLIP_TWO_BITS,FALSE_NEGATIVE,4.44089209850062616169e-16,1.11022302462515654042e-15,7.77156117237609578297e-16,2,1.55431223447521915659e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,1.11022302462515654042e-15,1.11022302462515654042e-15,1.11022302462515654042e-15,1,1.11022302462515654042e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,1.65423230669148324523e-13,1.61426427780497760978e-12,8.89843754237062967150e-13,2,1.77968750847412593430e-12
FLIP_TWO_BITS,FALSE_NEGATIVE,8.02957700329898216296e-12,1.99152044189077059855e-07,9.95800368830401794185e-08,2,1.99160073766080358837e-07
FLIP_TWO_BITS,FALSE_NEGATIVE,7.26085858104852377437e-14,2.39497310872138768900e-12,1.23379084726593646337e-12,2,2.46758169453187292675e-12
FLIP_TWO_BITS,FALSE_NEGATIVE,1.33226762955018784851e-15,5.90638649100583279505e-14,3.01980662698042578995e-14,2,6.03961325396085157990e-14
FLIP_TWO_BITS,FALSE_NEGATIVE,1.45838896514760563150e-12,6.60350152337230156263e-09,3.30247995616872458413e-09,2,6.60495991233744916826e-09
FLIP_TWO_BITS,FALSE_NEGATIVE,1.29936938986219274739e-09,4.36608359466461593001e-08,2.24801026682541760238e-08,2,4.49602053365083520475e-08
FLIP_TWO_BITS,FALSE_NEGATIVE,1.33226762955018784851e-15,1.33226762955018784851e-15,1.33226762955018784851e-15,1,1.33226762955018784851e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,1.33226762955018784851e-15,1.33226762955018784851e-15,1.33226762955018784851e-15,1,1.33226762955018784851e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,7.54951656745106447488e-14,3.99902333469981385861e-13,2.37698749572246015305e-13,2,4.75397499144492030609e-13
FLIP_TWO_BITS,FALSE_NEGATIVE,1.64313007644523167983e-14,9.31699162265431368724e-13,4.74065231514941842761e-13,2,9.48130463029883685522e-13
FLIP_TWO_BITS,FALSE_NEGATIVE,2.22044604925031308085e-16,2.22044604925031308085e-16,2.22044604925031308085e-16,1,2.22044604925031308085e-16
FLIP_TWO_BITS,FALSE_NEGATIVE,2.22044604925031308085e-16,1.99840144432528177276e-15,1.11022302462515654042e-15,2,2.22044604925031308085e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,1.55431223447521915659e-15,2.10276240864004648756e-13,1.05915276549239933956e-13,2,2.11830553098479867913e-13
FLIP_TWO_BITS,FALSE_NEGATIVE,3.80917519748891209019e-13,1.59470214811108235153e-11,8.16396950042985736218e-12,2,1.63279390008597147244e-11
FLIP_TWO_BITS,FALSE_NEGATIVE,3.63065133512918691849e-12,1.02476538366147451597e-09,5.14198017498301851447e-10,2,1.02839603499660370289e-09
FLIP_TWO_BITS,FALSE_NEGATIVE,1.55431223447521915659e-15,1.77635683940025046468e-15,1.66533453693773481064e-15,2,3.33066907387546962127e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,2.33038384145345389697e-08,2.28046744488175079368e-06,1.15188564164814266633e-06,2,2.30377128329628533265e-06
FLIP_TWO_BITS,FALSE_NEGATIVE,2.15700408756624995021e-07,4.06769912197901817308e-07,3.11235160477263406165e-07,2,6.22470320954526812329e-07
FLIP_TWO_BITS,FALSE_NEGATIVE,3.50275364269236888504e-13,8.41182679067742355983e-12,4.38105107747333022417e-12,2,8.76210215494666044833e-12
FLIP_TWO_BITS,FALSE_NEGATIVE,8.85268147676754324493e-09,1.26055258897750377400e-07,6.74539701872589603227e-08,2,1.34907940374517920645e-07
FLIP_TWO_BITS,FALSE_NEGATIVE,4.44089209850062616169e-16,8.14903700074864900671e-14,4.09672296086682763416e-14,2,8.19344592173365526833e-14
FLIP_TWO_BITS,FALSE_NEGATIVE,1.77635683940025046468e-15,1.77635683940025046468e-15,1.77635683940025046468e-15,1,1.77635683940025046468e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,5.55111512312578270212e-16,8.88178419700125232339e-16,7.21644966006351751275e-16,2,1.44328993201270350255e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,6.48020526128334495297e-11,3.64755421422557901678e-08,1.82701720974343118087e-08,2,3.65403441948686236174e-08
FLIP_TWO_BITS,FALSE_NEGATIVE,2.22044604925031308085e-16,1.06581410364015027881e-14,5.44009282066326704808e-15,2,1.08801856413265340962e-14
FLIP_TWO_BITS,FALSE_NEGATIVE,1.87849735766576486640e-13,2.09388062444304523524e-13,1.98618899105440505082e-13,2,3.97237798210881010164e-13
FLIP_TWO_BITS,FALSE_NEGATIVE,1.99840144432528177276e-15,1.99840144432528177276e-15,1.99840144432528177276e-15,1,1.99840144432528177276e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,3.33066907387546962127e-16,3.33066907387546962127e-16,3.33066907387546962127e-16,1,3.33066907387546962127e-16
FLIP_TWO_BITS,FALSE_NEGATIVE,8.37915714591019877844e-09,4.74699973385117601765e-06,2.37768944549854310822e-06,2,4.75537889099708621643e-06
FLIP_TWO_BITS,FALSE_NEGATIVE,7.43462732488708866185e-08,4.80130581181903437482e-06,2.43782604253395263072e-06,2,4.87565208506790526144e-06
FLIP_TWO_BITS,FALSE_NEGATIVE,2.69739786062928033061e-12,7.50062234544657258084e-11,3.88518106575475030695e-11,2,7.77036213150950061390e-11
FLIP_TWO_BITS,FALSE_NEGATIVE,2.77164802220397632482e-09,1.39768951301633137518e-07,7.12702996619185569216e-08,2,1.42540599323837113843e-07
FLIP_TWO_BITS,FALSE_NEGATIVE,3.40005801291454190505e-12,6.05249184104650339577e-12,4.72627492698052265041e-12,2,9.45254985396104530082e-12
FLIP_TWO_BITS,FALSE_NEGATIVE,6.36123220765227870288e-09,6.36123220765227870288e-09,6.36123220765227870288e-09,1,6.36123220765227870288e-09
FLIP_TWO_BITS,FALSE_NEGATIVE,2.22044604925031308085e-16,2.41140440948584000580e-13,1.20681242776754515944e-13,2,2.41362485553509031888e-13
FLIP_TWO_BITS,FALSE_NEGATIVE,4.39315250844174443046e-13,2.10413908519058168167e-11,1.07403530513749956299e-11,2,2.14807061027499912598e-11
FLIP_TWO_BITS,FALSE_NEGATIVE,9.99200722162640886381e-16,1.08246744900952762691e-13,5.46229728115577017888e-14,2,1.09245945623115403578e-13
FLIP_TWO_BITS,FALSE_NEGATIVE,3.77475828372553223744e-15,7.04103442217274277937e-13,3.53939100250499905087e-13,2,7.07878200500999810174e-13
FLIP_TWO_BITS,FALSE_NEGATIVE,6.41708908233340480365e-14,3.03868041839905345114e-12,1.55142565461119374959e-12,2,3.10285130922238749918e-12
FLIP_TWO_BITS,FALSE_NEGATIVE,1.68809410894255051971e-12,5.22141219150284996431e-11,2.69511080119855250814e-11,2,5.39022160239710501628e-11
FLIP_TWO_BITS,FALSE_NEGATIVE,2.22044604925031308085e-16,6.66133814775093924254e-16,4.44089209850062616169e-16,2,8.88178419700125232339e-16
FLIP_TWO_BITS,FALSE_NEGATIVE,3.57193941091793476517e-10,1.86164973992042348527e-07,9.32610839665670710019e-08,2,1.86522167933134142004e-07
FLIP_TWO_BITS,FALSE_NEGATIVE,4.40718659344696561675e-08,1.36376467341214890894e-06,7.03918269673309282553e-07,2,1.40783653934661856511e-06
FLIP_TWO_BITS,FALSE_NEGATIVE,1.11022302462515654042e-15,2.66453525910037569702e-15,1.88737914186276611872e-15,2,3.77475828372553223744e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,6.43929354282590793446e-15,7.12763181809350498952e-14,3.88578058618804789148e-14,2,7.77156117237609578297e-14
FLIP_TWO_BITS,FALSE_NEGATIVE,3.88133969408954726532e-13,7.39963645912666834192e-13,5.64048807660810780362e-13,2,1.12809761532162156072e-12
FLIP_TWO_BITS,FALSE_NEGATIVE,1.55431223447521915659e-15,2.62012633811536943540e-14,1.38777878078144567553e-14,2,2.77555756156289135106e-14
FLIP_TWO_BITS,FALSE_NEGATIVE,1.77635683940025046468e-15,1.61148872024341471842e-12,8.06632538541407484445e-13,2,1.61326507708281496889e-12
FLIP_TWO_BITS,FALSE_NEGATIVE,3.21964677141295396723e-15,6.46260822634303622181e-13,3.24740234702858288074e-13,2,6.49480469405716576148e-13
FLIP_TWO_BITS,FALSE_NEGATIVE,2.22044604925031308085e-16,1.66533453693773481064e-15,9.43689570931383059360e-16,2,1.88737914186276611872e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,1.64491398280119938136e-09,1.64491398280119938136e-09,1.64491398280119938136e-09,1,1.64491398280119938136e-09
FLIP_TWO_BITS,FALSE_NEGATIVE,2.22044604925031308085e-16,6.66133814775093924254e-16,4.44089209850062616169e-16,2,8.88178419700125232339e-16
FLIP_TWO_BITS,FALSE_NEGATIVE,2.22044604925031308085e-16,1.48769885299770976417e-14,7.54951656745106447488e-15,2,1.50990331349021289498e-14
FLIP_TWO_BITS,FALSE_NEGATIVE,4.32986979603811050765e-15,4.26325641456060111523e-13,2.15327755626049111015e-13,2,4.30655511252098222030e-13
FLIP_TWO_BITS,FALSE_NEGATIVE,5.55111512312578270212e-15,1.80655490567005472258e-12,9.06053010396590252640e-13,2,1.81210602079318050528e-12
FLIP_TWO_BITS,FALSE_NEGATIVE,3.55271367880050092936e-15,7.21644966006351751275e-14,3.78586051397178380284e-14,2,7.57172102794356760569e-14
FLIP_TWO_BITS,FALSE_NEGATIVE,6.66133814775093924254e-16,6.66133814775093924254e-16,6.66133814775093924254e-16,1,6.66133814775093924254e-16
FLIP_TWO_BITS,FALSE_NEGATIVE,1.80316850340034307010e-09,7.79249333948683897688e-08,3.98640509491343664195e-08,2,7.97281018982687328389e-08
FLIP_TWO_BITS,FALSE_NEGATIVE,3.10862446895043831319e-15,3.10862446895043831319e-15,3.10862446895043831319e-15,1,3.10862446895043831319e-15
FLIP_TWO_BITS,FALSE_NEGATIVE,1.09912079437890497502e-13,6.48773257339030351432e-11,3.24936189066704628203e-11,2,6.49872378133409256407e-11
FLIP_TWO_BITS,FALSE_NEGATIVE,6.66133814775093924254e-16,6.66133814775093924254e-16,6.66133814775093924254e-16,1,6.66133814775093924254e-16
FLIP_TWO_BITS,FALSE_NEGATIVE,8.54871728961370536126e-15,7.41628980449604569003e-14,4.13558076672870811308e-14,2,8.27116153345741622616e-14
FLIP_TWO_BITS,FALSE_NEGATIVE,4.32319235965650250364e-09,1.22604540075954560052e-07,6.34638662178055312779e-08,2,1.26927732435611062556e-07
FLIP_TWO_BITS,FALSE_NEGATIVE,3.67483821150926814880e-14,8.90387763519129293854e-12,4.47031300865319281002e-12,2,8.94062601730638562003e-12
FLIP_TWO_BITS,FALSE_NEGATIVE,1.59520996412254589814e-09,6.96268014355183595399e-08,3.56110056998204527190e-08,2,7.12220113996409054380e-08
FLIP_TWO_BITS,FALSE_NEGATIVE,3.33066907387546962127e-16,1.55431223447521915659e-15,9.43689570931383059360e-16,2,1.88737914186276611872e-15
